comparisonID,image1,image2,win1,win2,tie
52385,65677670b1b1e9cd,f2b2d032f2c2f1b1,3,7,0
52386,480e046832b6b961,6163d0c83bb13135,2,8,1
52387,d439250484848ea6,fe382905e726e6a6,8,0,2
52388,7f25de1662e6e3e3,b034734565252505,2,8,0
52389,48393b136a222785,95858d852927676b,5,5,0
52390,6be97170b8989d0f,b416be7092f2eae0,2,8,0
52391,511218bbce8c1613,b836333b4dad654d,9,1,0
52392,0180808001858783,f8f6989b53327256,8,2,0
52393,31131f2742676e6e,fcf9f9f2c0eb2735,4,4,2
52394,8cccb3132a14c6a9,dc1e34f4c66a322e,3,6,1
52395,d3d2cc0c5d399dcb,fff1f1b072f03060,0,10,0
52396,0e26c4ccdc34a0e0,d86161899b2b1c34,6,4,0
52397,564715010105078f,a52d22b2230b0b03,0,10,0
52398,3ec667e55e85b379,b9ce4f8d8db3d2b3,7,3,0
52399,39a1a36cec716564,8d4d96b2f97ed2c2,4,4,2
52400,c6c4c2464a4bb192,e0303858586c6e68,10,0,0
52401,3025e543c8d02486,6060313062222326,0,10,0
52402,4e3eb93832f36537,ccf03b8a14293c34,3,6,1
52403,198d8998304fcbb1,60742560644ad393,2,8,0
52404,b57a2999c90848c9,e12f94e9181e3365,6,4,0
52405,ac3a3333b3d595a0,e0b098b158c4f8f8,0,9,1
52406,a890c1c6c796664d,b8faacd8e0e6a636,7,2,1
52407,8e3416f070617316,925399a9889acb29,1,9,0
52408,12159036a382db59,6535e160c0dcddbd,6,2,2
52409,b69469e8cd1b6bc3,f1f0d8d88b6e2536,1,9,0
52410,00c0c44e51341369,4c5ce9f4b447d1e4,7,3,0
52411,050b171cdcac9292,7831303133931100,7,3,0
52412,22d0d8f8b85a76e6,2727a386a7a6e6be,4,2,4
52413,93e3e16444703c62,dfecbcb1932b230d,9,1,0
52414,010619594991a726,192999b082a39bcb,5,5,0
52415,c8e4e4c386ccecec,ca9adadad3b25033,5,5,0
52416,8c9d9196f67eb6d6,b1c4cc6caa85d932,1,9,0
52417,50c1f927a9852626,c8c88466367675a9,4,1,5
52418,82a49199cdec6457,e785968793949aaa,6,2,2
52419,1212786878f10907,189f07cd42bab2b9,1,7,2
52420,59646a18d8faf1eb,8fceced4d4dcd4c6,7,0,3
52421,05656535eeca9343,9695c5544b4b4343,9,1,0
52422,8208185a26e9c9a5,9983b0b43c84e038,10,0,0
52423,9f9a9c241598c949,c36120922b3033b7,1,8,1
52424,ac6d6474b9b54c4c,b9b9dd5ad29c99eb,5,5,0
52425,36b524243d597839,59c9b3203012b2b4,6,4,0
52426,86c1e99003649e9a,87a798e88947cdad,3,7,0
52427,939bd24c3432b292,a0b0b4f1694c9ecb,8,2,0
52428,0da3a034d39b6dd9,5b5e0e3cdbd3db99,2,2,6
52429,2335b08dad919119,c2c9599c9c96c687,4,5,1
52430,896a999a59393f1d,8ef2deee3633d1d3,7,3,0
52431,87120f494a2c347b,8f263438583c1cc9,0,10,0
52432,58acacac18525252,bdbdb2cac8d94f95,1,8,1
52433,a1b1b3d39193834b,e1737295b5311935,1,6,3
52434,50684e9bbcb13178,a9cdc0d8c9d8c4e1,8,2,0
52435,10e1f8fcf5e54968,961793f2583d4656,3,6,1
52436,48b4769e82c2caca,6644c66626a94b22,10,0,0
52437,8317340421908046,c2e544068a2b61f4,10,0,0
52438,2d289a9e5a59b2e1,ffff7fbff6b6bb5a,6,4,0
52439,a94dcaf04b139992,cccde5859bab4e3f,3,7,0
52440,0800e58110115164,b658496818993c71,0,10,0
52441,8ce4f0e868f0a618,b475b63bdb715999,4,6,0
52442,20dad6fae6ee9080,f970cd4d5c313135,1,8,1
52443,030d92ca8d1f4b6b,73fbbbddcdeded8c,9,1,0
52444,60ecc2d2d636f761,d9ea8cc96939c2b0,2,7,1
52445,542e2a4869b236bc,e6e42534254d4929,2,8,0
52446,9bcf5e74ecec2c2c,b1e1e9f4e5d3b9b9,6,2,2
52447,850e2eafc7c78fdb,da9a133278268c9b,1,9,0
52448,0e3bfbebe9792b1b,684894c9e4aaa899,2,6,2
52449,4978131b9d0dad2d,848ce4a69d7d62e8,7,3,0
52450,1b2794b5b5b73236,38b1d1a957c59cba,0,6,3
52451,06126378bf3f2309,c86c3c7e62f3ebcb,10,0,0
52452,cbdb5a29cde4e4e4,e1a1758da5795e51,9,1,0
52453,3394d9ddb092875b,882927471333b3f7,7,3,0
52454,004786d62547d300,88cc2e754d697131,2,6,2
52455,78f8584e9694468c,ec848e6c4825ec19,0,9,0
52456,c8c848e83592d1c9,dab3328e467a3634,7,2,1
52457,460e1318dcdcccc2,99d0959f33649c4c,3,7,0
52458,23278a39bc9c4d0d,988888461acdc565,1,9,0
52459,862e2e1835362d25,f0c9842636422232,1,7,2
52460,4fcf4fdb99190d8d,9991f97951b1cb2b,3,6,1
52461,24c7637a92e3ca67,5f9f3534ba8596d2,3,7,0
52462,11118683c1d3a0d8,c9c8f2d3d3d3d31d,10,0,0
52463,0d83d3b3d193934d,7cf961161e3ae4d6,2,8,0
52464,0a0c2c50d091b7a7,98e0b23065c9d8ea,2,8,0
52465,c830d90ed4d41d1a,f0707333c8383c68,1,9,0
52466,cca290e969cea26f,faf3b2b026260b4d,5,5,0
52467,65731a8ccb5c16b6,cce8e9ece9898ace,4,6,0
52468,393c373ec4c446ce,43527169c7b674d3,2,7,1
52469,000100c0d2d8ccc1,a5a6da9287171715,1,9,0
52470,b8faacd8e0e6a636,f8688cd014352d0d,5,5,0
52471,14564c5c0c2e3d2c,c1b1383834363634,7,3,0
52472,18f0f0b0e171b9e8,f0f06bfad0d07a68,10,0,0
52473,0f1507919e243c36,e0f0f8e1eae8e0f0,0,10,0
52474,7271727173b4643c,96abe0cccececdf5,0,7,3
52475,2027e54b3be5e5c5,c1288cd541290e1e,0,10,0
52476,373620d464b89c9c,d8ca2c6949bca4ac,8,2,0
52477,0755accad8bcb8ae,8c0d29c83070c690,8,2,0
52478,5b4774484d292939,60e6e7dd4429698d,0,10,0
52479,6478b87c55aa90a6,fe3eceedb95bdff9,1,8,1
52480,811165d4cdcd9dd6,b0c1e9c9ccdada3a,5,4,1
52481,59d4909998ad1090,6c3c2ee6246262c0,8,2,0
52482,392d6736b4ad7edc,d4d676a2f1e0f033,7,3,0
52483,49e3e3f1e0e0c0e0,f1f9cbcb42f07868,9,1,0
52484,3a3820b038d3c32f,b13a18a383c4c6cb,8,1,1
52485,3863a7aae5d37a66,7e5b53d676651313,0,4,6
52486,88c865c5c115d64c,c0cc70f0d9c4d4da,10,0,0
52487,1bbdd5326551bd2c,6672762616570335,9,1,0
52488,00c4ecf21113f600,397850f6e4caca2e,7,0,3
52489,23dede8c9492849f,43c249644ccecae8,1,7,2
52490,2f3adee8cadd5938,f0f0dbb224ccc8b9,10,0,0
52491,3c6c479599ebc222,afdbb373f3cb4b4b,7,2,1
52492,8c60b20607131283,e1b3e4cd7163696c,1,8,1
52493,39261ab969632c3f,99199c387068c5a6,9,0,1
52494,4c62d4a66c6c919d,c2864f1ad664b386,8,1,1
52495,a2e49ab8b969655c,c9fb0b376665a426,9,1,0
52496,2661c7fb61cf5b54,9cdcb8387830a6c6,3,7,0
52497,2728222132d3b153,30725c141657d393,2,5,3
52498,332561d4c4cf6727,9ae2a1e5c4cd4409,9,1,0
52499,1d38b8eccc987363,3a6acddc5c44ca64,2,5,3
52500,4c4c6cdcd97b66c6,b658496818993c71,0,10,0
52501,067869c8dbb7b0f1,0f87991919c8c858,4,6,0
52502,0d83d3b3d193934d,d9b8e8e566a47cb4,2,8,0
52503,34f43060c8d9d170,62c0ea2ab2b6aeb2,1,3,6
52504,e63c18e8e971e2e1,e8909568ebdbebcb,7,3,0
52505,d170c8c8c9a9cac8,e6a6a5b1313b5b13,10,0,0
52506,78f8edec160e7ef6,98a962c093b13179,1,3,6
52507,a4e47466c464ce06,c2c68c5b6bed9709,2,6,2
52508,031113c3b29a2ee4,b091b3f288ca4a3b,2,3,5
52509,205c1923a60f2820,5a7b9bcb921b3836,0,10,0
52510,23c3cacbd2d1994b,47e686a65551d3c2,7,0,3
52511,4972e6ceccc3b203,e0f0e0e07161f1f0,2,8,0
52512,a8c0e6564b655969,c898689bcdd12626,0,10,0
52513,68707434f662660e,7444b5f97c5c6866,1,9,0
52514,3cc06aba6e4c9c1b,cc9c9e241f6a6b31,9,1,0
52515,2409ec0f1bcccdce,8787c7b1e3d8f068,2,8,0
52516,8e96ca4b68687c73,e9e9f0624a96b45e,7,3,0
52517,383966c6e78616b6,42a4b00a92b33632,10,0,0
52518,000800ca8c1d276c,99303264c0d0d9d9,4,6,0
52519,c2cc1c4cee580cc4,fffff9f8c8303264,9,1,0
52520,6c49a5776444c47c,a6c6507061787644,9,1,0
52521,7171515054746463,c4d4d9a9b9b1b1c9,2,8,0
52522,a5cd0e6a25b57389,c035604aef4f5351,9,0,1
52523,05e9a989c8e0c2e6,272666e66243f3b3,3,7,0
52524,78d8d8f8da7aeacc,c406383a1f36373b,0,8,2
52525,b49f9b9db1a9b118,e8ebcbd315ad2969,9,1,0
52526,646cf1d9d83bcb89,85f3dbdae2e0f088,7,3,0
52527,9c9c9dd96ccd2582,d1d0f3f36325e9eb,9,1,0
52528,8980b4c6664b4c4c,f129cb4204060e1c,1,5,4
52529,d8d8bad257f2e0e1,f0d87c7e7fb5a523,9,1,0
52530,6460f199f6c6edc1,67ced7462507072f,4,6,0
52531,2426666466646634,4899e0b6e5651336,1,5,4
52532,2850e2632d6d6a6a,d9756020beb3e363,7,1,2
52533,40938f2fa5bc50b2,d75a4bb87077e717,3,7,0
52534,9cb9fd5474f9f8e0,d93c7868205eb23a,1,4,5
52535,25a0dc25bc4e4dc5,c6ca964606cccc64,1,4,5
52536,29f0d256c5d2163e,ebf8f171926bd7c5,2,8,0
52537,2060d813144cacc6,a2223332aae6d296,0,7,3
52538,3b71c4a71cdcdfec,7178f1d2c871f0e0,2,8,0
52539,2444dcc6e6a86870,272703849888b736,9,0,1
52540,06866e4656c8b523,978bab8daddcdbd3,9,1,0
52541,1fa0a898c2e2e421,7169f3d8c1348604,3,7,0
52542,7d7d978ba4bc4949,f14fbaebe3c46cc9,9,1,0
52543,4969e9c9e968cd8c,6de94c92d2ea5861,3,4,2
52544,23dfced66ee6bc3c,ccf03b8a14293c34,3,7,0
52545,3836b6c323958c86,b4b6c270348a0c8b,4,6,0
52546,33b3ad9c8c8cdcfc,b07171db9be0aa69,6,4,0
52547,74ccdcd8de9c919a,a48cb4e8b0b0e7e5,1,9,0
52548,4ee2626272713131,f0a8f0366e6d3033,1,9,0
52549,66fee4c3820f1c50,f09b8bc45667b590,3,6,1
52550,b1970d88cb4bd6b4,c331338a44ca9882,4,6,0
52551,31637314ae0b493d,4d4c65b1ded63430,5,5,0
52552,6931d145d652b226,c6849484104d7424,5,5,0
52553,8ec9e868988c0c9a,ff9f9f0725322166,8,2,0
52554,6c686d140c256773,fbf3edc550c8c56c,4,6,0
52555,ccb07c6fa14d9cb0,d3e161da42cee6a2,2,7,1
52556,3f1f0f5b0b89945c,d92b2664656161e1,4,6,0
52557,5958ce6351cd2632,b8b2322b694d3148,0,10,0
52558,c49497db8d141696,d26370fc7369a9b9,8,1,1
52559,642c6296a6352436,73f3e56f6fbfe361,3,6,1
52560,c0dcd4ac24f2b08e,fdfdb3b337726b2d,4,2,4
52561,2f39d25bdcd4d0f4,4949b05b79697161,2,8,0
52562,23a3b3b3fbebe9e8,2728222132d3b153,10,0,0
52563,a4d43631dacec44c,b66d6929add86626,3,7,0
52564,4825030b4e662734,b62da7a644cdabae,2,8,0
52565,077ccf2ebd8f6b5f,4001232874d47317,1,9,0
52566,1d59d947b5261696,301838c5ede19c94,8,0,2
52567,696c4c4d269a9e9e,b5eeb6f110909009,0,10,0
52568,70e4c880a2584d54,7cf961161e3ae4d6,3,7,0
52569,d8b7a7e54d49e7a7,ee88cdc55590a1ad,2,5,3
52570,7233bab6b44c296b,9495570f4b65a716,5,5,0
52571,4dc3d7cbab399193,714b4b6f67bad8cd,7,3,0
52572,649113016d242415,c4d299d4485a7321,5,5,0
52573,77bb8ab2b293d343,f1a324d454332363,7,3,0
52574,b71f2f44f23627b7,ed6c6cec89eccccc,10,0,0
52575,5071d5d94050f4b6,90cece353e7ae2ca,3,3,3
52576,1f1addccc4c1c6c6,2e340200614184da,9,1,0
52577,c5d8bbdad636a8a8,e0f066a646d19829,1,8,1
52578,4cd6ec949aea30fe,a0a8a849501c8c6c,0,6,4
52579,324cd7b27b6b2b82,c1c1c5e5a7272793,0,10,0
52580,5ccc8d0f4f585c4c,f1f9dcfc90e271e6,1,9,0
52581,3478c59093682949,ecdc5e5878787c4e,2,8,0
52582,0f4bcae68dd7db4c,c49497db8d141696,1,8,1
52583,30b0b1b19939a6b2,e5e5e0e8e4e02626,5,3,2
52584,272666e66243f3b3,e2e87173349092d2,2,6,2
52585,3846f2263c3c34b7,d3ceefe37e8d8b9b,0,10,0
52586,1399a8a0a8a98fc9,cb624272efcd2625,2,8,0
52587,001070e03170b3a3,9f72419819dcdcbe,10,0,0
52588,04ccc691c1c1c1b0,a76994bccccc0c8f,6,4,0
52589,3851c35b4ccc8898,e4e66636269a5273,8,0,2
52590,7870307020a09b59,ad8f4340c2860652,1,9,0
52591,25a6a6272022766b,c664b84bc9c2e48c,0,7,3
52592,322d0d4a70326464,dc2dade4b45059b3,2,5,3
52593,53131b19921626c2,77773b4f971e5292,1,9,0
52594,0bb1d85adaccc8dc,7e16496cf1d39445,2,8,0
52595,19dbef3313d3f141,9eb935b2e3cb7909,10,0,0
52596,512d2d5911591b19,cfcc383ab894db69,4,4,1
52597,b379bdbb1a99350d,e693325331b989ad,0,10,0
52598,31312839aba96969,90b0717861838596,1,7,2
52599,daaee36ef0c2f0e0,e2e6e6c4ac86e363,0,5,5
52600,9c84d40d194aec74,f0d9d9d0b09998b0,8,2,0
52601,25251e932428d2f6,fff1f1b072f03060,1,9,0
52602,98d8cc2a30e4c2c2,c46618880c8cdf47,2,8,0
52603,414e9e2c3e62c2e6,dc78323296d45454,4,4,2
52604,0c1713338bcaecec,8106143d25b3b3e2,2,5,3
52605,642e2919d3b05073,f9d2d1d9d8a59d98,1,5,4
52606,9d6959b9391c9e9b,d1d1f1f22e2dae35,2,3,5
52607,2666ae666666cfde,3271433b27864a9e,2,8,0
52608,62e2e15a7e8d2c97,7878799cb65e9313,4,0,6
52609,68606697eba8b838,c4c4f0c8f468e060,7,3,0
52610,26861a33495a8289,5870d5d1a87c361c,7,3,0
52611,95c5cdc76b6fa400,d96bb97938676339,6,4,0
52612,636d36198c4f2398,88e4676c6c3b0b4b,4,6,0
52613,4eb3634716c32e8c,c4a6a4a4a6676373,7,0,3
52614,3293c1a66c6a6eee,8ec4e6c2d2d3d3c2,10,0,0
52615,129797c88c961e97,679f07272e3a3626,1,7,2
52616,7db6f273b396d7de,f2f195b3b4343eb6,10,0,0
52617,8564395d31371b33,c08482a2b2dd9c18,6,4,0
52618,105046aab6f7a6ad,5e9c9cac628d8dca,7,0,3
52619,23c849e3dbdbe3d3,59d939b0d28f9951,1,9,0
52620,55cbedcd596d6129,991254d4322ec366,6,4,0
52621,386c75f4d6c9c134,7e0ef07289b1e8b3,2,4,4
52622,92e1fd341c16773a,e999d9589ed95354,3,2,5
52623,a4f0d84af0631260,c2d8f471b32ba4a4,2,6,2
52624,e97e7a8069cd9797,f858b0b160a2a9a9,8,0,1
52625,89cd266930d45c18,e8eab2f072e2cc8d,3,7,0
52626,0f3e340e33e33d2b,dcdc2cd4f6f4dcdc,9,1,0
52627,1e1e672da68c8c8c,f2f6d28df21273c3,2,5,2
52628,3327616565e9f12d,a10464f169b9914c,7,3,0
52629,9bd3e3aecee6c6b6,f85b29e97979e3e3,9,1,0
52630,2125726241f8f0f0,f993d66c342b2667,2,7,1
52631,301ab7d4fcbcbe7a,7fe5bcabb8dfcf65,1,3,6
52632,6864f4f0f0ae89c0,cbe77632a8161756,2,8,0
52633,d8dbb272785c6e64,fc7c34b030240028,7,3,0
52634,6460c0c4c4c89086,8f177668a2a5351f,1,5,4
52635,4051a9ccc9c958e0,72f7f56d296f3f37,9,0,1
52636,e1f1e55972531930,f1b1c43875f5dbd1,2,7,1
52637,98e0b23065c9d8ea,c664b84bc9c2e48c,6,4,0
52638,dc6163a40c8cac94,e30b5b6f75e0e888,3,6,0
52639,2263ee81cfc678ee,d3c04c6d7cfc395b,4,5,1
52640,65e1f0a4e0e2a1dc,8082878172699945,6,4,0
52641,00a0d7f3e4d40300,5e36b4ece86a6e6e,0,10,0
52642,04e627d15b6bc859,bf3edb5349e94969,2,8,0
52643,62b57c4ec3a5763e,e5941a9c6c78e848,7,3,0
52644,dc98b38397968b9e,e4f4e7ce1e1b9606,4,4,2
52645,f391d1f3efef8c0a,faecce12785a786d,8,2,0
52646,634b4b5a51e38bc6,a12888587a7b6969,0,5,5
52647,2f0fb6332b1a1a1a,a0d8b7aa4e9f3b6b,8,0,2
52648,627a7a4343c1e3e3,ec5a602326243828,9,0,1
52649,0b078a8a46862dc9,43705c55f54f0c0b,0,10,0
52650,8bc3474b594d6765,b3b3b5b83cb492b3,10,0,0
52651,8dcd6c644c444c4d,e8e86131f2db6b0b,6,4,0
52652,9ff7d6d7232a8bac,e86cb5f2d2d6d6d6,7,2,1
52653,6bcfd4d7cfcc8dcf,93839499534b2ab7,0,9,1
52654,6373b262e4e1e839,939792d805276333,4,5,1
52655,040e36341c1b6cfc,840d8c9f2d654b4f,3,7,0
52656,c0f4b4d5d2ba7ada,c6c6e8e4e6e4e2a2,1,9,0
52657,dbdac2aec8591949,ffefeeef75e7d971,3,7,0
52658,2c2a326171352427,f179f1f1b22bd806,9,1,0
52659,78d8d8f8da7aeacc,aba7b87acecdcdcf,1,9,0
52660,4b996486974a0aad,c7612169213a6e22,7,1,2
52661,73ae8fefadad797f,f0f0ebeb69696868,7,3,0
52662,29293a3ad9d0def0,7cfc6886d494ef9d,6,0,4
52663,191d5d3233320be9,9cd2a2a4a3ab8924,5,4,1
52664,f0b0b090d8741656,f0d1af2c57d0f275,6,2,2
52665,b04263d32b62b818,e1f98d843504c0e0,4,5,1
52666,9796339bf83c3e38,dae9e894b1199119,2,9,0
52667,23459c185893938c,3b526c24e4e42cb8,2,8,0
52668,5054423274666625,76666ee86c785cd1,3,6,1
52669,ad4c2e0d95272406,f1f9dcfc90e271e6,7,2,1
52670,30f2b0b49c593357,7f8782a665d9eefe,0,7,3
52671,252d686a9889e924,878696acc6abd918,2,8,0
52672,d8b8b0994c5493b7,e8ccd8e4a5b1d4b5,8,2,0
52673,10e1f8fcf5e54968,d0527034c9cc0c4d,5,5,0
52674,66dcfdb1b774d2c4,6a76a4ec6678f047,2,8,0
52675,c88d94ccc8c4eca3,f8f26379d3e3a8a8,0,10,0
52676,644db9401c7afcf1,cc5aeae292f1b191,9,1,0
52677,2531217232f2b2f3,9a5a2c2c4a8ad6c8,10,0,0
52678,2829a5a78a939322,7293d662bc9ca5a5,2,7,1
52679,088cf399cbc96d0d,e618f8ffe3f32363,4,2,4
52680,0efcdedbebcbbbf3,ed253efad2d8623f,7,2,1
52681,8c19515a56919984,eff6fcf4d8c88ef6,4,5,1
52682,be1a92d8e9e96860,e7e864d6928c9223,6,1,3
52683,6cecb0a121626a2b,c0f1b1a53c894e26,10,0,0
52684,f0f0d251556b363d,f8383393969321cb,5,5,0
52685,6c27b293bae3e373,cb624272efcd2625,7,3,0
52686,848df1b9b6329294,f4c0c89c70501434,7,2,1
52687,09625061687979f8,c4c490b0d2a8188d,8,1,1
52688,bd3d34d9b1c9e282,f7e7450ead343cce,2,4,4
52689,2933616969693217,a5b459b2939293a7,1,9,0
52690,c4d8c0800888a8a8,eabcd8e484ad99b4,10,0,0
52691,3293343293d39766,acc949cdc9591938,9,1,0
52692,456530b030a43038,ed6c6cec89eccccc,10,0,0
52693,0f4bcae68dd7db4c,d69662e29998d9b9,1,10,0
52694,b7fbf9d16f67f3e3,f4f6e666c50c5f55,5,4,1
52695,397373636d65b436,726a6aeeb696d654,9,0,1
52696,8965cece5dc9464e,dcc8c0f179e64d6d,9,1,0
52697,89a9819181840c5c,b212596d6eaa9292,7,3,0
52698,b29a8b29a529292b,c9486b36b68e2b2c,7,3,0
52699,23a2b22e369898b8,3ebcb8b8bcbabcbc,0,9,1
52700,5fede564d3944543,e1d252236e6cccda,0,9,1
52701,a2c282cfc7badc9c,acea92444c943463,10,0,0
52702,8c86b23023b2d89a,9d8f63a030db9986,2,7,1
52703,599aa2e6e5abbab2,e2e0c0c0d142d9d9,1,9,0
52704,939792d805276333,ceeceabc1ab1650d,1,9,0
52705,9d95506558589999,d972b19556616d65,9,1,0
52706,5a745d4c64737646,cdccec4c8a6572b6,1,8,1
52707,341448181616921a,999d3849cb353d25,1,8,1
52708,377070f2d37cce8d,f1919b96d29aa6e6,1,9,0
52709,0301ae7263d95c7c,51d1e2d2b069bcbc,5,3,2
52710,2c6814b11d7f6003,30b4bc99a58d5577,0,7,3
52711,32394d9499311b61,e4e4ead393b2d39b,8,1,1
52712,2c6ddbceb26d0c14,84a4a434d4501213,8,1,1
52713,400000808b4e5c1c,fd919350cc1c3971,5,3,2
52714,31911757979d5595,3d2363b36bcf8665,9,1,0
52715,cb32d44e69292f2f,dcc8c0f179e64d6d,3,2,5
52716,5a6cf8265396161d,c8ccccf4f2d6565c,4,6,0
52717,13220d2c0b0c2421,2759dda516131105,2,6,2
52718,3a60624aa9ae6a39,c0e4626ae2695979,3,7,0
52719,1a95391959590919,fcec6cad56565646,2,7,1
52720,28a8105253b2b654,e071305213226743,4,5,1
52721,163c1998bc54dad2,69a8307171ede110,4,4,2
52722,597bedf6d6726ed4,da6e6d2d696bcbf3,0,10,0
52723,ce2e5e4e5635a497,e0d454d6c3c584cc,2,8,0
52724,332de7d6e6a3f3b1,8381494e3f9f8f6f,0,9,1
52725,0060608933a4b400,19252524cb4bea16,6,4,0
52726,420282f297b76b73,6972633332360582,7,1,2
52727,34f6e26e36b78c6c,9232ea2160cce1d1,4,4,2
52728,606165654d5a2e6e,b0f0f0f0e2f0522b,2,7,1
52729,89213b243438acd4,fa5676cea3217586,8,2,0
52730,7979d8b919d9595a,d6d2eaaeb62c8adb,3,7,0
52731,cda58ad4a62a682a,f2ccc49c76fb2e64,1,5,4
52732,4b996486974a0aad,c3c7fe38d8981823,9,1,0
52733,91b1a1c5e1989b11,d0d8f5f7a6e6e767,3,6,1
52734,906dc2b13066092d,df9cace27fc0c43c,3,7,0
52735,18971ecefbac2429,4bca53f3d2131b1e,3,3,4
52736,aacbcdcccc84b630,c0d3d16d65658d17,8,1,1
52737,4fcf81a3a7ee2e3c,54d4a2b12533d232,6,4,0
52738,b0d81e1a596d093b,bebe9cb995392b23,4,5,1
52739,8d4ceae2d2de0b09,ece4c9c9cccc9696,5,4,1
52740,3f373f2c16170f0e,c0c4c9d8ddd9aa88,2,8,0
52741,8c98912b39923325,c9c96ab83a72b3ac,5,2,3
52742,cc22d8cc64e01b78,cfcfc3a36d60f3c7,5,4,1
52743,6058690c8e8b9a3b,84919db4ab69c6a4,4,6,0
52744,426aa0b95b526d6b,7afada9e8e9a9454,7,3,0
52745,36e66e7c34496327,ff6a72333333332b,0,3,7
52746,1ed3f371496d97ce,5fede564d3944543,10,0,0
52747,7878799cb65e9313,847b3bd1191b83cb,8,2,0
52748,7b51131955652161,a0a8a849501c8c6c,7,3,0
52749,1273f6344da3b4d3,eadb8464e2ceee27,8,1,1
52750,c0c670514a482c6b,c6c67652527268ac,0,10,0
52751,17f571690d4ccc5d,1ab33633f4c0c55f,4,1,5
52752,4343535df9e987b7,968edc0e36545c59,10,0,0
52753,7afaf2e6f6f4f0f1,c288b8a63631f191,3,6,1
52754,79f8aee4bc2c6ccd,9303b373c53563d2,5,1,4
52755,13df8f9f8fb33303,9272d4c24a4bc32b,10,0,0
52756,19809076b4b4b487,4ac8c1d979793931,5,3,2
52757,74707891424cca62,d8b8b0994c5493b7,3,7,0
52758,20e1e96ab2d1d3d3,e1ce9e969d3ffb7b,10,0,0
52759,ebeb69e1a648cab2,f2e4eccc31314d2e,1,6,3
52760,3e5e4e43140592d2,846466f293a95543,2,8,0
52761,6273a816925a3111,c89dd454b4a47058,0,10,0
52762,60e8886813b2644b,80c3c7843d8bcee4,9,1,0
52763,c9caccc8e2b12273,f9f9b00cbb92b2be,10,0,0
52764,90640c8e86e28dce,c3418494c7d6c6e3,7,0,3
52765,246268e2b1b1cc6d,7472924ab0381818,4,2,4
52766,18a1a9a2a4060307,820a0a0a3526a6c4,7,3,0
52767,c4464acea2f86446,facc4d2c2472531b,8,1,1
52768,2e3039396c0aacac,8784b43219c94244,3,7,0
52769,91b3a7e63ecccfc3,d7f663e1888cf0d5,8,2,0
52770,44889284b636321c,4f05310b939b83a0,6,4,0
52771,9b9b0f8484606060,e1335bcaa2666c4c,2,8,0
52772,91e1f27814870b8b,e2b4f5e466feb8f1,2,8,0
52773,55c167516c389e86,c4e2c4c434b69c84,7,3,0
52774,6cc6222677727871,e0c0c12723292676,2,7,1
52775,282e64e4c8c95944,bcc96ecb566c0943,1,8,1
52776,64b0848485a1e1f1,ccc2e5cc4ce5d499,0,9,1
52777,26aa2632ccc44494,46c6cc8cb9a3a919,0,10,0
52778,213126d2aaccdc9c,9ff7d6d7232a8bac,3,7,0
52779,7ccee6e6e46c6cce,d9e4d959ac8d2ba9,3,6,1
52780,b8c949e4e5113393,cccde9ed151f5591,9,1,0
52781,8101071be2e0c38b,c5a4c78ba396b2b1,9,0,1
52782,438c98a5267e7671,606867db486d6564,8,2,0
52783,0d0d4d0f63696987,7b73198c95149c9d,2,5,3
52784,4912566667a73969,7068f81d93920626,2,8,0
52785,121092a635391995,b4f8f8b893928b0d,6,3,1
52786,1000349248fc0050,d9dbb3b3b2b22222,0,10,0
52787,8c9c940a045550d2,9a9a5b4ae973426e,0,9,1
52788,1efcf0f0f8bcb0a2,97b27a79555e4a4f,0,10,0
52789,d8d0db536effff7f,f3724a4bc2432ce9,10,0,0
52790,0303a3a2591926a7,38dccce693adeca5,10,0,0
52791,91f2f8e0c5d1f270,d8c2890b0607b6ae,0,5,4
52792,dc98b1bab2b6b6a9,f8b0f270f0c8befc,0,10,0
52793,00747c3cb296145a,e8340e828c4c49cb,0,10,0
52794,303c4f06d2919898,6535e160c0dcddbd,8,1,1
52795,731babab939383b3,78585ee4cce864f4,1,8,1
52796,0a09194964d25bf2,e062f2f0f062d4cd,5,5,0
52797,8fa5c74b8acbc9c9,e0f2f0703257bbb3,0,10,0
52798,d2d0786aba9b8210,fc58485953c92c2c,4,6,0
52799,1423d2d854aa6b22,80e170baf9b933b1,7,0,3
52800,004dcddcccde6f00,3838397454722021,3,5,2
52801,c5e9293c063ebce7,e5e1a52327690982,1,9,0
52802,1c3ac2dcd4dc1fd7,5e1b93aca730e5e8,2,7,1
52803,6c64466476762008,c94c4ecc8cb9bb62,7,3,0
52804,8c8ee671f9d8c471,d6da81142c3cb899,1,4,5
52805,33a1a1b9bd3327e7,e8b86c49dd1516ce,3,6,1
52806,9b1b1b90903aa727,cae8f0b2a3b4acb8,6,1,3
52807,356c495ba54fca3b,733525e9e7cfdddf,10,0,0
52808,98baf2b7a4cb9b1c,f5b82d69b3e3e5b5,9,1,0
52809,64560cd6d666c2c6,9599595dac3a3434,0,8,2
52810,1b1b33f3e373e365,cecc8ece3dab8388,1,9,0
52811,c0b06760384c6f98,c9cbc4f9db9098d8,5,5,0
52812,e45ccc2cc18b5858,f2f2fe9849256949,6,4,0
52813,22a97673767c1c2a,5b1b9c9d9b194d2d,4,2,4
52814,7149696a606119cb,d175399625eaaeac,2,8,0
