row,image1,image2,win1,win2,tie
3967,301395c1c9cbdc56.jpeg,342015476e7f7e7f.jpeg,4,2,4
3968,3ed2f3f3349a1616.jpeg,c959d1d19d9920e0.jpeg,5,3,2
3969,616175f1f939a596.jpeg,68e0f0c8c8020105.jpeg,0,10,0
3970,8901e3995a6c95e3.jpeg,da97a5cd6c4cdedc.jpeg,10,0,0
3971,342015476e7f7e7f.jpeg,5919392be9895343.jpeg,1,2,7
3972,be3c3c3db9654547.jpeg,f1d3c1d1c5ebcb93.jpeg,6,0,4
3973,00c0cb9bd3f49494.jpeg,d464fcf27cee7212.jpeg,4,4,2
3974,3db1a0941a26234b.jpeg,cef6f6bcccccbc8c.jpeg,0,10,0
3975,104e4e88c8c2eb30.jpeg,188e9a9f5f5f5e36.jpeg,10,0,0
3976,3b1949795d61753d.jpeg,48ca644d55d4c6c3.jpeg,0,10,0
3977,3ed2f3f3349a1616.jpeg,f0385c4ccc6cdce4.jpeg,7,2,1
3978,951e6e53d12643d3.png,e7c7f3f3da30b2c3.jpeg,6,4,0
3979,089bcccccccdcc0d.jpeg,1cdcbceee296a6b4.jpeg,5,4,1
3980,7979797a7a5e5ed6.jpeg,c0e060ecb870677e.jpeg,10,0,0
3981,20d69692acce30b5.jpeg,23c2ecee6f7c34b6.jpeg,0,10,0
3982,3ff7d797073363b7.jpeg,b070744b9998e8e1.jpeg,1,3,6
3983,404606242e3a2612.jpeg,e1e96978a699f924.jpeg,0,2,8
3984,6eb8f66266a2effc.jpeg,949d8d8d9d89cade.jpeg,0,10,0
3985,0a8a946d6eee9eb4.jpeg,831b9bfb3171fcd9.jpeg,0,9,1
3986,bf65c51989c69959.jpeg,c35361252d8fefef.jpeg,5,0,5
3987,3830a3290c022868.jpeg,e4e4e6d2f3f2d6cc.jpeg,0,10,0
3988,0006213919193c6c.jpeg,f1d3c1d1c5ebcb93.jpeg,2,5,3
3989,c565636d6dad6be5.jpeg,c7722c9e984ce86c.jpeg,2,7,1
3990,c20d11dad656aa33.jpeg,edcbb3336b49b326.jpeg,0,6,4
3991,9a1c3c9ec4838689.jpeg,f3f2d4cadbddded3.jpeg,0,7,3
3992,392d24cc4cec84a5.jpeg,c098b1704c7db9bb.jpeg,8,2,0
3993,39b226323af3f1c0.jpeg,86f6465a46f46d6d.jpeg,10,0,0
3994,966367c68ded8f13.jpeg,c6d6e69716d69e8c.jpeg,4,5,1
3995,30a4f2c0005fcdda.jpeg,e6e2d2da98889864.jpeg,9,1,0
3996,2427c9d4b7c6988c.jpeg,fcf6beb4363832b8.jpeg,1,9,0
3997,5d57170bac345ed5.jpeg,d859b6d2c149a2a9.jpeg,1,5,4
3998,8e6ad2bbbbb19199.jpeg,d4d8f38292d6cd44.jpeg,10,0,0
3999,136ba3838680d0c0.jpeg,20d69692acce30b5.jpeg,6,1,3
4000,0c446636268dcd4f.jpeg,dadb646419b9998a.jpeg,4,5,1
4001,662e0c63a377fe7e.jpeg,f3e7e7e5e7c5e1ee.jpeg,7,1,2
4002,8191a3cecce96828.jpeg,c888b18565091ad9.jpeg,10,0,0
4003,c5e8b0304492ded4.jpeg,f57d1ca6b2a74918.jpeg,5,1,4
4004,109890c2e83a9a89.jpeg,b2d1d1c9acd8d8c4.jpeg,4,4,2
4005,484a4a4205826cd8.jpeg,6ef4b32b69e8d853.jpeg,5,4,1
4006,5a981c985958a058.jpeg,b292523253992925.jpeg,10,0,0
4007,3469b3d8d9d99b6b.jpeg,831b9bfb3171fcd9.jpeg,0,9,1
4008,72733261b09399d1.png,c787c3c5c7838183.jpeg,1,9,0
4009,98bb382dcf514545.jpeg,f7f9d97c98b5d892.jpeg,8,2,0
4010,089bcccccccdcc0d.jpeg,9968ed6c688928ca.jpeg,0,10,0
4011,5f66b66c6667e13d.jpeg,6438203030b4b070.jpeg,4,3,3
4012,2d6371732390d1d6.jpeg,604478b9bbfbfbfe.jpeg,3,7,0
4013,1d99b0b8f8b879b8.jpeg,3469b3d8d9d99b6b.jpeg,10,0,0
4014,8c4c6dedcca32a6c.jpeg,ac8c94bcb4f0f22b.jpeg,7,1,2
4015,7071616438c94f4c.jpeg,c74683e339b9b830.jpeg,0,10,0
4016,0006213919193c6c.jpeg,f7f9d97c98b5d892.jpeg,2,2,6
4017,8328f8d8ccd0fc8e.jpeg,aa2042383d078aa9.jpeg,0,10,0
4018,8e6ad2bbbbb19199.jpeg,b97c3c3a6e2e32d2.jpeg,10,0,0
4019,394bcfcdcfc9c9cb.jpeg,565ee81a95b5e424.jpeg,2,7,1
4020,5b6909078c656969.jpeg,b292b8e8c8e8d858.jpeg,0,9,1
4021,590332562fefc667.jpeg,5a5ae5d6c88ca048.jpeg,8,0,2
4022,171b333333331f37.jpeg,69e1e0f6d61b3430.jpeg,10,0,0
4023,482c9f8f972a2606.jpeg,c0e16116264d8c20.jpeg,2,4,4
4024,6565d2fad04c4ec2.jpeg,eebe9ca7465675e0.jpeg,9,0,1
4025,b0f0b8b071f5c1f1.jpeg,da1a393b3be7e0ec.jpeg,5,4,1
4026,6ef4b32b69e8d853.jpeg,e3c959b199e8627a.jpeg,7,3,0
4027,171b333333331f37.jpeg,dfef8d998d8c894c.jpeg,10,0,0
4028,c6e4624639ad6e74.jpeg,e7e6e7df3c706266.jpeg,10,0,0
4029,62763676a5d9e4c0.jpeg,898e86c6ced89c34.jpeg,0,10,0
4030,00c0a19794626001.jpeg,bf65c51989c69959.jpeg,2,4,4
4031,711747e969e8c201.jpeg,d8dadc7c3e9c81ab.jpeg,9,1,0
4032,091c168ecb36690c.jpeg,1cdcbceee296a6b4.jpeg,1,5,4
4033,09899d9a3267c823.jpeg,6363635ad4be6d4c.jpeg,8,1,1
4034,0420b130c7b4664f.jpeg,70d2c63612747e09.jpeg,3,3,4
4035,b18119479772428d.jpeg,f1f3d9e8fe4fe7ad.jpeg,10,0,0
4036,767513bb63b546c7.jpeg,98988dff9383a30b.jpeg,4,6,0
4037,686664bc919190f0.jpeg,854448257ccdc303.jpeg,7,0,3
4038,222d4ac69d22ecd8.jpeg,523292c5a998e0fd.jpeg,7,2,1
4039,337b30b094dc4464.jpeg,66e6e6218dc9e0b9.png,1,6,3
4040,a3e2d092906565e3.jpeg,fcf6beb4363832b8.jpeg,0,10,0
4041,3469b3d8d9d99b6b.jpeg,c0d049cb68a32000.jpeg,0,10,0
4042,d5dddd5994dcd8a9.jpeg,dad498595ab4f414.jpeg,10,0,0
4043,23c2ecee6f7c34b6.jpeg,abcac3ff84673e0e.jpeg,10,0,0
4044,9ec8013d4466c3c1.jpeg,b554515d55547c6b.jpeg,0,10,0
4045,d969f9db9a86a446.jpeg,f2d2b1b1cdcc2931.jpeg,8,2,0
4046,4ece535a3a76c498.jpeg,62fa3434f170e8da.jpeg,3,7,0
4047,979f8aa6ca8a91c2.jpeg,dfef8d998d8c894c.jpeg,10,0,0
4048,3cb573b23e6edf62.jpeg,d9f4924319000884.jpeg,0,10,0
4049,c8e092111969a9e9.jpeg,e061d8902c299300.jpeg,10,0,0
4050,3d3f276c75b5bebe.png,f0e0ecd979b0954d.jpeg,3,3,4
4051,e8f0c20f31edbeb8.jpeg,fef2f2e6cb99ac9b.jpeg,9,1,0
4052,0ea9c84146b696dc.jpeg,66244d5b54541f2a.jpeg,9,1,0
4053,1e5988858aa6b694.jpeg,f6f2f96c74381bb1.jpeg,10,0,0
4054,00002020b4b8b026.jpeg,3e3a3ab73eb8bc5d.jpeg,0,10,0
4055,09899d9a3267c823.jpeg,87c2e8e481d0f2a7.jpeg,3,6,1
4056,6565d2fad04c4ec2.jpeg,7979797a7a5e5ed6.jpeg,0,7,3
4057,09899d9a3267c823.jpeg,d9c9d89c9c53c68e.jpeg,0,10,0
4058,38b8b0e0e50384e3.jpeg,6c688c4d60d14b29.jpeg,7,3,0
4059,5071e1e8822e7051.jpeg,b97c3c3a6e2e32d2.jpeg,10,0,0
4060,6868263d353d6963.jpeg,9539796523a32722.jpeg,0,10,0
4061,0a6d6eebe9cce2e3.jpeg,d26e2d51681909c0.jpeg,2,3,5
4062,40635356dcd1b2e6.jpeg,ed76f2b186663438.jpeg,0,10,0
4063,68405eacb44272c2.jpeg,e0f0fcfefafb7bf8.jpeg,10,0,0
4064,032353c6e6ea6a9e.jpeg,1f1f9e7dbffee2a0.jpeg,10,0,0
4065,949d8d8d9d89cade.jpeg,e5c4c2f21682c074.jpeg,9,1,0
4066,05c4c4f44a4cfeb6.jpeg,a8acc6d3db1f7e4e.jpeg,2,8,0
4067,4ece535a3a76c498.jpeg,864e4623d8bae992.jpeg,9,1,0
4068,00800884f11a1909.jpeg,1e5988858aa6b694.jpeg,0,10,0
4069,c4fa7ceef266660f.jpeg,f976574b1c99db99.jpeg,5,3,2
4070,120919c84e987018.jpeg,e02094c45cf1e1f1.jpeg,10,0,0
4071,16022086819c8283.jpeg,b18119479772428d.jpeg,0,10,0
4072,eacbc9e138787870.jpeg,fef2f2e6cb99ac9b.jpeg,8,2,0
4073,3cac089e654b66b3.jpeg,d026aedcfd69c6a3.jpeg,2,2,6
4074,1792bc2726757999.png,6de9f8e0e98d9999.jpeg,6,3,1
4075,6423337373c10f0e.jpeg,d8e070f2d2302c0c.jpeg,9,1,0
4076,62763676a5d9e4c0.jpeg,a4c4c28ce1e26060.jpeg,3,2,5
4077,82a48659759e8b6d.jpeg,f57d1ca6b2a74918.jpeg,2,0,8
4078,e0d0797e5e16a6ae.jpeg,edcbb3336b49b326.jpeg,7,1,2
4079,3f7d26f4c8c0c6c2.jpeg,6b791d2b6a72626a.jpeg,0,8,2
4080,9a3898181c7fba2a.jpeg,d969f9db9a86a446.jpeg,0,10,0
4081,8383b3d318c3dc5c.jpeg,afadca4a96bc7a7e.jpeg,2,7,1
4082,00aee6e76dc2cbe9.jpeg,1b5cdb9c35f02019.jpeg,8,2,0
4083,1130316048686460.jpeg,e6e46461eced652d.jpeg,0,10,0
4084,996d9631715c8cb8.jpeg,e7e6cea3a3e38707.jpeg,6,2,2
4085,164748c42f2b1bfc.jpeg,78df3c6049d8b8fe.jpeg,0,9,1
4086,6c2aee637f797beb.jpeg,90d0e1f1891310f1.jpeg,10,0,0
4087,23c2ecee6f7c34b6.jpeg,31395bf898aba686.jpeg,10,0,0
4088,e8f4d3b4d074103c.jpeg,eccce8b151c35134.jpeg,1,9,0
4089,3230202633db714e.jpeg,37d9c0041f7f69c3.jpeg,1,6,3
4090,a75558d8ac9c9c98.jpeg,c0c1c3a7965396a6.jpeg,10,0,0
4091,1cf421d112d6ccda.jpeg,e8f0c20f31edbeb8.jpeg,0,10,0
4092,0c0842d0c8d199b9.jpeg,eccce8b151c35134.jpeg,0,10,0
4093,1a3b5c5cd83803f6.jpeg,81e1d191b0d0dbd3.jpeg,4,4,2
4094,7ce46978787b33d1.jpeg,d4ec1583b8b07159.jpeg,3,2,5
4095,018dccce3cdcf6b2.jpeg,337b30b094dc4464.jpeg,10,0,0
4096,6178783164f2f219.jpeg,d9cd9c1e38302500.jpeg,10,0,0
4097,34b9f9f1f99999a9.jpeg,fa6c75ed6cd1d253.jpeg,7,1,2
4098,3d3f276c75b5bebe.png,f099d64e4bdb4b5b.jpeg,4,2,4
4099,061a512528898981.jpeg,c1e351c0c242a969.jpeg,9,1,0
4100,c4c6c6d6863511a6.jpeg,f0f4c56c1c98519b.jpeg,3,6,1
4101,b3939b9b83828590.jpeg,cc988ce6cdcd9cb4.jpeg,10,0,0
4102,7432282c2c6dba92.jpeg,d8e070f2d2302c0c.jpeg,0,8,2
4103,93a6c84e29baf060.jpeg,ad1f79c16799271a.jpeg,1,7,2
4104,4c0c0b19cd1b92c6.jpeg,eebe9ca7465675e0.jpeg,4,1,5
4105,340407178b880400.jpeg,dbb3bf1f171f0e46.jpeg,10,0,0
4106,595b53dbc2e4ad67.jpeg,c0f4f8fc7c6dcf9a.jpeg,0,10,0
4107,e3ee62b595420b9b.jpeg,fc90848c8cc6f8c5.jpeg,10,0,0
4108,8e16ec0e06220acc.jpeg,e6e2d2da98889864.jpeg,9,0,1
4109,036cd8d82e6e6eec.jpeg,3634246670389c98.jpeg,0,10,0
4110,20a686aca4cd9d96.jpeg,47ddbc7cda1b8549.png,0,10,0
4111,32327350920144d4.jpeg,dedfdf3fceae6c6e.jpeg,4,6,0
4112,3469b3d8d9d99b6b.jpeg,3470c006da9cb645.jpeg,4,0,6
4113,48ca644d55d4c6c3.jpeg,cdcd850903c43680.jpeg,1,8,1
4114,0000ccc848368900.jpeg,787929b96658d8da.jpeg,10,0,0
4115,200062781c870006.jpeg,6872f9f9a61e5074.jpeg,10,0,0
4116,394bcfcdcfc9c9cb.jpeg,616175f1f939a596.jpeg,2,3,5
4117,6565d2fad04c4ec2.jpeg,f976574b1c99db99.jpeg,6,2,2
4118,9a51313574c545cb.jpeg,c10b98883a305199.jpeg,8,1,1
4119,3d3d1f6b2f3c6c2c.jpeg,b7b48dbc386300d8.jpeg,0,9,1
4120,a9a3a3cbddcd9d99.jpeg,cfec2dc9c8d05968.jpeg,0,9,1
4121,c1d78f8883870737.jpeg,e8c386b6c6f4b2b1.jpeg,9,0,1
4122,6048854c2a4c4c36.jpeg,84931016a5e35279.jpeg,1,2,7
4123,0c0842d0c8d199b9.jpeg,a4a4a4b232b62c10.jpeg,3,0,7
4124,c7e6e1cdad69e9ed.jpeg,e1b1e9ed676dcea9.jpeg,7,1,2
4125,00c292b11a11950b.jpeg,9ea0818dc88838aa.jpeg,9,0,1
4126,2409097c5693a719.jpeg,98d9c71ff2649871.jpeg,4,4,2
4127,342015476e7f7e7f.jpeg,e63c9884180c1d0d.jpeg,2,8,0
4128,a6c6c6be343898c5.jpeg,d859b6d2c149a2a9.jpeg,10,0,0
4129,9e9e9fb2f2a72112.jpeg,dedc5accf0dccffb.jpeg,10,0,0
4130,767513bb63b546c7.jpeg,82a48659759e8b6d.jpeg,3,1,6
4131,0d6969e6e6f1d256.jpeg,f1f9bb577423306c.jpeg,10,0,0
4132,47ddbc7cda1b8549.png,662e0c63a377fe7e.jpeg,10,0,0
4133,19970f5be715dd9d.jpeg,b5fdf4e766d1a0a6.jpeg,9,0,1
4134,ed76f2b186663438.jpeg,fdf0f2d1579290a0.jpeg,10,0,0
4135,8e8e96969ca4a9b9.jpeg,c7e6e1cdad69e9ed.jpeg,10,0,0
4136,b90fbab2224b4160.jpeg,f0d42074a93138e2.jpeg,4,3,3
4137,1af0c9aa12963768.jpeg,4c0c0b19cd1b92c6.jpeg,10,0,0
4138,534b4b531313637a.jpeg,9435ff9b1d54161b.jpeg,1,9,0
4139,104e4e88c8c2eb30.jpeg,302c2e29d89b89e9.jpeg,7,2,1
4140,a6262e3ec1187232.jpeg,f3f2d4cadbddded3.jpeg,7,2,1
4141,9c9eb6b67bdb3327.jpeg,c20d11dad656aa33.jpeg,2,2,6
4142,6270707169a13935.jpeg,cf4fecc3c2e0c040.jpeg,10,0,0
4143,340c0e666e7a7226.jpeg,da9890d9cda736b7.jpeg,9,0,1
4144,9d9032732531e8e0.jpeg,e6a7679ba4ccb185.jpeg,9,1,0
4145,171b333333331f37.jpeg,71e15112383cae55.jpeg,10,0,0
4146,996d9631715c8cb8.jpeg,d0e0f0d2596c3797.jpeg,8,0,2
4147,136ba3838680d0c0.jpeg,acf0a084f3c8c8c2.jpeg,5,4,1
4148,0d6969e6e6f1d256.jpeg,0e466f26d61a1865.jpeg,10,0,0
4149,30a4f2c0005fcdda.jpeg,8181693921989b9b.jpeg,10,0,0
4150,3cb573b23e6edf62.jpeg,ed62eac58f8f3d3e.jpeg,10,0,0
4151,989c9a737bd7dbb3.jpeg,e56773139b29459f.jpeg,10,0,0
4152,0000ccc848368900.jpeg,10c0f89d6bffdc9c.jpeg,10,0,0
4153,313b4fe8e06b9c60.jpeg,3e1331319939143c.png,0,10,0
4154,900dadcc8f25092c.jpeg,bff9ece6fa371f5e.jpeg,0,10,0
4155,4f0e708ef4e28ef0.jpeg,6868263d353d6963.jpeg,0,10,0
4156,00c292b11a11950b.jpeg,e7c6ecbc3898c1b8.jpeg,3,6,1
4157,3830a3290c022868.jpeg,e98b2a3b0d1fb999.jpeg,2,5,3
4158,8024cc948ca2a594.jpeg,f9f8fcadf6ecde34.jpeg,10,0,0
4159,321b21233f9fecf9.jpeg,6677f3cd3e7ef6fe.jpeg,10,0,0
4160,0400c84ccc4c48b2.jpeg,2b317173d7e5e5e7.jpeg,0,10,0
4161,06646168d6dacc81.jpeg,e9e9e9e16b6bd8cd.jpeg,0,10,0
4162,4063436371a5a74b.jpeg,9a18010a30444c35.jpeg,1,9,0
4163,bc9dd67e788044f2.jpeg,d6d0ec64b4a7e34b.jpeg,10,0,0
4164,ba5c6e635c183428.jpeg,e4e1e3c2c5802121.jpeg,10,0,0
4165,41e737465b73b3f3.jpeg,485cb79f9fe88aa6.jpeg,2,3,5
4166,06463178f2f1e4a4.jpeg,6dd2da4cca8f0727.jpeg,2,7,1
4167,426e6224471d986c.jpeg,b292523253992925.jpeg,10,0,0
4168,3f7574684cb97fd3.jpeg,ac8c94bcb4f0f22b.jpeg,8,0,2
4169,195b92ca2a270626.jpeg,7bcbe260f836b699.jpeg,10,0,0
4170,a0e4671e2f6e39f9.jpeg,a6262e3ec1187232.jpeg,4,5,1
4171,5a981c985958a058.jpeg,977e5e64696b6969.jpeg,10,0,0
4172,6656d6d6585bd7b1.jpeg,8e16ec0e06220acc.jpeg,9,1,0
4173,3432390eb6881e92.jpeg,7969c94b656e3670.jpeg,0,10,0
4174,233377d5c9494910.jpeg,91350f4f53190f07.jpeg,0,9,1
4175,6dba8a16c6a606b6.jpeg,e3ee62b595420b9b.jpeg,0,10,0
4176,04c8f1704e5ad3f4.jpeg,9ea0818dc88838aa.jpeg,8,0,2
4177,94ea6c64646464de.jpeg,d8d8f8b8405273f3.jpeg,9,0,1
4178,8c9ff9f060f0f00c.jpeg,9414848d80e1c142.jpeg,10,0,0
4179,2d6371732390d1d6.jpeg,c6e4624639ad6e74.jpeg,0,10,0
4180,3e36368c91964c44.jpeg,e9e199d9d0bcfcfc.jpeg,10,0,0
4181,03038b8bbc71c3bb.jpeg,9a8cac682c78f86c.jpeg,10,0,0
4182,81b8f37325b6b554.jpeg,f0f2debfeeb47ee4.jpeg,1,5,4
4183,1b5cdb9c35f02019.jpeg,eee0e1b3929b9adc.jpeg,0,10,0
4184,00aee6e76dc2cbe9.jpeg,30a4f2c0005fcdda.jpeg,5,5,0
4185,1af0c9aa12963768.jpeg,7cbe8ea484c8ccc7.jpeg,1,9,0
4186,0e16b469c127ced8.jpeg,8383b3d318c3dc5c.jpeg,8,2,0
4187,20209294362d910c.jpeg,3e36368c91964c44.jpeg,3,6,1
4188,82a48659759e8b6d.jpeg,fc7d7f77e9d3cf6f.jpeg,0,1,9
4189,6878d899b5a9abf9.jpeg,90706aece58909c8.jpeg,0,10,0
4190,7527a2a63c30da8e.jpeg,d08ab4b0939a8a2a.jpeg,7,2,1
4191,118ba5717d4c0bd0.jpeg,b2b24f7bd8ce868c.jpeg,0,10,0
4192,4bf1fd9d1eccf533.jpeg,c0d049cb68a32000.jpeg,2,7,1
4193,5b23a2d74fadcec7.png,63e7c6c86872345c.jpeg,10,0,0
4194,0e1606068d2c0c80.jpeg,e0c8d8c9c6d26526.jpeg,10,0,0
4195,b2b3b3a3acececec.jpeg,e8e272a6c6cec929.jpeg,8,0,2
4196,109404061c69f6ea.jpeg,e56773139b29459f.jpeg,2,1,7
4197,732d2a7bd9b8fcb5.jpeg,d8494832ccc4d0f8.jpeg,2,6,2
4198,2226263a5a4c3901.jpeg,5d57170bac345ed5.jpeg,10,0,0
4199,5d57170bac345ed5.jpeg,90c0013158c96c38.jpeg,1,8,1
4200,1c1b91b4326d71b9.jpeg,37d9c0041f7f69c3.jpeg,9,1,0
4201,caea2a9bca78748f.jpeg,f2d49475acf3c5dc.jpeg,10,0,0
4202,dee77b95907909c0.jpeg,f1f9bb577423306c.jpeg,9,0,1
4203,6868263d353d6963.jpeg,f1d9b5a4eb692b6b.jpeg,8,1,1
4204,a3e2d092906565e3.jpeg,dadb646419b9998a.jpeg,1,7,2
4205,c5c64cf4d25291c0.jpeg,c6e4624639ad6e74.jpeg,7,2,1
4206,607c3cf435e898bc.jpeg,c6cec8e474362723.png,0,10,0
4207,6178783164f2f219.jpeg,c7e7e76602cbf924.jpeg,0,10,0
4208,2e1613137a6e6587.jpeg,68405eacb44272c2.jpeg,0,10,0
4209,262465584c4c9e1e.jpeg,2dc9ccf4545595bd.jpeg,0,10,0
4210,9c38390b19070e86.jpeg,a9afbbb167cf45f0.jpeg,10,0,0
4211,3383a3a7c0511932.jpeg,fcf6beb4363832b8.jpeg,3,7,0
4212,d5dddd5994dcd8a9.jpeg,e3f391b929884161.jpeg,9,1,0
4213,00917f3e3e672e12.png,666eace66e29381d.jpeg,0,3,7
4214,16022086819c8283.jpeg,62fa3434f170e8da.jpeg,0,10,0
4215,4511303e7a5b5b52.jpeg,60605a783c25068b.jpeg,1,6,3
4216,d0e0f0d2596c3797.jpeg,d44848626458f874.jpeg,0,10,0
4217,726243928383b2d2.jpeg,f0f2debfeeb47ee4.jpeg,10,0,0
4218,139b9bebbb591189.jpeg,d95a6cbcdc387c68.jpeg,5,3,2
4219,7969c94b656e3670.jpeg,9393a6c4c3d0e032.jpeg,9,1,0
4220,707474e5cd4acdc9.jpeg,db1ddb579747cf99.jpeg,0,10,0
4221,0336724f27efcec7.jpeg,b3939b9b83828590.jpeg,3,7,0
4222,a08191814df1346c.jpeg,ee76631898b41d49.jpeg,3,1,6
4223,2c6868d161c4c356.jpeg,8080bc9f97939c1c.jpeg,1,9,0
4224,0b2b6fbe6aac80a6.jpeg,f1f3d9e8fe4fe7ad.jpeg,5,3,2
4225,00917f3e3e672e12.png,133321a1613169cd.jpeg,0,8,2
4226,3030321292b391ad.jpeg,e3f3f3d9e4d4ecdc.jpeg,2,7,1
4227,999387dcde1b3264.jpeg,dbdbfbdbdedecedc.jpeg,3,6,1
4228,d859b6d2c149a2a9.jpeg,e7c7f3f3da30b2c3.jpeg,0,10,0
4229,e0d0797e5e16a6ae.jpeg,f3e7e7e5e7c5e1ee.jpeg,9,0,1
4230,0719252465c9f4ee.jpeg,1737171d35883a32.jpeg,6,2,2
4231,3030321292b391ad.jpeg,ffdef9f17138d8d0.jpeg,4,3,3
4232,70605edcf4c3a1cf.jpeg,cdcce1635959beb2.jpeg,0,10,0
4233,3634246670389c98.jpeg,e028385533361f66.jpeg,8,2,0
4234,c4c9d0c1f84ee667.jpeg,da1a393b3be7e0ec.jpeg,3,5,2
4235,4129a96c9a3376b1.jpeg,9d8519a3a38494c9.jpeg,0,8,2
4236,7736371b2d6554c3.jpeg,c1c189a8d8d8b07a.jpeg,0,10,0
4237,79f9e9e1e4741c60.jpeg,e8f0c20f31edbeb8.jpeg,1,9,0
4238,ac9ebedfd7beda26.jpeg,ec9c0d4c18bc78cc.jpeg,0,9,1
4239,a72f4b591b4b5a52.jpeg,a79a889dcec2a62e.jpeg,9,1,0
4240,c8e092111969a9e9.jpeg,d0d4daf330d81450.jpeg,6,3,1
4241,394bcfcdcfc9c9cb.jpeg,6677f3cd3e7ef6fe.jpeg,2,5,3
4242,a79a889dcec2a62e.jpeg,f3f9eca8a2f2f1e9.jpeg,10,0,0
4243,4063436371a5a74b.jpeg,b292523253992925.jpeg,9,0,1
4244,089bcccccccdcc0d.jpeg,4dc919332bd1c3d8.jpeg,8,0,2
4245,36359ae2251d8e1d.jpeg,3ed2f3f3349a1616.jpeg,0,9,1
4246,a686c2e0eca829c2.jpeg,e5c988cbdad8d0b3.jpeg,10,0,0
4247,707858d474cc8ca8.jpeg,78df3c6049d8b8fe.jpeg,0,9,1
4248,6253092c6f123554.jpeg,b7c5d96869cbdadb.jpeg,3,0,7
4249,153c34b4d978289c.jpeg,62763676a5d9e4c0.jpeg,9,1,0
4250,07303c34d6d1ed55.jpeg,8ccc56114be6f614.jpeg,4,5,1
4251,8ce666859cdc4ace.jpeg,c9ddf4c480010343.jpeg,10,0,0
4252,649c05452018a5f4.jpeg,eb3b426464a68d9d.jpeg,10,0,0
4253,02003726ce4f0002.jpeg,aa2042383d078aa9.jpeg,5,5,0
4254,f1e0e0f9fb6c6d5c.jpeg,f8eee4e9c94c46d6.jpeg,0,5,5
4255,47ddbc7cda1b8549.png,6176f2f96138feff.jpeg,10,0,0
4256,94d6b64a8c940b20.jpeg,c04141c0c5013174.jpeg,10,0,0
4257,686664bc919190f0.jpeg,f0385c4ccc6cdce4.jpeg,9,0,1
4258,dbdbfbdbdedecedc.jpeg,e3f9f0e9a3a2b927.jpeg,0,9,1
4259,0ea9c84146b696dc.jpeg,bab3af8a82f293d3.jpeg,7,3,0
4260,19970f5be715dd9d.jpeg,78df3c6049d8b8fe.jpeg,2,7,1
4261,47ddbc7cda1b8549.png,e0c0e060908d0799.jpeg,7,3,0
4262,3fdf1f97cd73349e.jpeg,e5c4c2f21682c074.jpeg,0,9,1
4263,7ce46978787b33d1.jpeg,c26a33a2aace746c.jpeg,0,10,0
4264,14070706367b8727.jpeg,f1f9bb577423306c.jpeg,10,0,0
4265,10c0f89d6bffdc9c.jpeg,27a7a2716be0b0b8.jpeg,0,10,0
4266,6c8b2336905c4271.jpeg,e9e9e9e16b6bd8cd.jpeg,0,10,0
4267,39b99cea6070785c.jpeg,cda7b6383831303a.jpeg,3,0,7
4268,8191a3cecce96828.jpeg,bcb0c6901a137532.jpeg,10,0,0
4269,486c2a898c8a8b8a.jpeg,a5c8ee32534c7881.jpeg,5,3,2
4270,7432282c2c6dba92.jpeg,e7e6e7df3c706266.jpeg,0,10,0
4271,5de72ba98f62f3a3.jpeg,f0f2debfeeb47ee4.jpeg,1,4,5
4272,ec9c0d4c18bc78cc.jpeg,f0e8cc8cb1e9fcdb.jpeg,6,2,2
4273,c353a477b6900a06.jpeg,eee8e1e0eacffdb4.jpeg,0,9,1
4274,7bcbe260f836b699.jpeg,adcecc011144b939.jpeg,1,8,1
4275,052d230b03020280.jpeg,989c9a737bd7dbb3.jpeg,2,8,0
4276,3c1c3a309c940098.jpeg,76ccc8c89cb6f633.jpeg,1,7,2
4277,486c2a898c8a8b8a.jpeg,523292c5a998e0fd.jpeg,8,0,2
4278,b9189c7c584252ec.jpeg,e7e6e7df3c706266.jpeg,0,9,1
4279,977e5e64696b6969.jpeg,9950d09069b58985.jpeg,6,4,0
4280,86aa9c7cbecf0dbf.jpeg,d9f4924319000884.jpeg,0,10,0
4281,222566421391a1a5.jpeg,a5a636a6a637f567.jpeg,0,10,0
4282,4c0c0b19cd1b92c6.jpeg,c1c3a626b67767c7.jpeg,0,10,0
4283,340c0e666e7a7226.jpeg,80e0b0fcff37dfa6.jpeg,10,0,0
4284,3a96b6b2d3bc2ef0.jpeg,e4e1e3c2c5802121.jpeg,10,0,0
4285,9ae16108cdc58323.jpeg,b2dad8f239b9abf3.jpeg,5,2,3
4286,06646168d6dacc81.jpeg,1792bc2726757999.png,0,7,3
4287,133321a1613169cd.jpeg,d3c4ccfaf2e4f6f4.jpeg,0,10,0
4288,121f1e1513131265.jpeg,5f66b66c6667e13d.jpeg,5,4,1
4289,c381931504c090e4.jpeg,e028385533361f66.jpeg,5,4,1
4290,e07e929848c14367.jpeg,f37164a4d456dbf8.jpeg,9,0,1
4291,39b226323af3f1c0.jpeg,d0f0c8e8f0d8d4e4.jpeg,0,10,0
4292,6d785ee7e2f8f8f2.jpeg,cccc9c5cdb49e263.jpeg,10,0,0
4293,8e0b0bfad96f9e31.jpeg,9435ff9b1d54161b.jpeg,0,10,0
4294,6176f2f96138feff.jpeg,bc9dd67e788044f2.jpeg,1,9,0
